Name,Iteration_Count,Error_Final,Duration,Error_Initial,Model Flag,Duration_Log
instance_0000000057_info_m.npy,14.0,1.7339724551603237e-13,0.31329798698425293,155.51338812785846,m,-1.1606005062465066
instance_0000000057_info_o.npy,13.0,1.5579416459936432e-13,0.2725679874420166,190.20194290661874,o,-1.299867200797529
instance_0000000058_info_m.npy,14.0,1.620043637198976e-13,0.31363868713378906,210.96078851792657,m,-1.1595136335298823
instance_0000000058_info_o.npy,14.0,1.7426006345779272e-13,0.3066401481628418,235.95498302927862,o,-1.182080374728237
instance_0000000059_info_m.npy,13.0,9.942052746629602e-14,0.30727577209472656,46.800929009488165,m,-1.1800096541685174
instance_0000000059_info_o.npy,13.0,1.0086089038274894e-13,0.2742578983306885,183.78339711049833,o,-1.2936863804942333
instance_0000000060_info_m.npy,14.0,2.1402104614560702e-13,0.29899048805236816,358.5285711706536,m,-1.2073435186313657
instance_0000000060_info_o.npy,13.0,1.8417137069965927e-13,0.25724077224731445,200.0509528104593,o,-1.357742775670088
instance_0000000061_info_m.npy,13.0,8.443304190278634e-14,0.29888916015625,39.06239807697032,m,-1.207682476136917
instance_0000000061_info_o.npy,12.0,8.939344401575355e-14,0.2622487545013428,162.73933536117494,o,-1.3384617809969215
instance_0000000062_info_m.npy,14.0,1.587127097257545e-13,0.32256650924682617,151.71053767135612,m,-1.1314459337861222
instance_0000000062_info_o.npy,13.0,1.892401905062895e-13,0.27417945861816406,238.91164260872281,o,-1.2939724285252998
instance_0000000063_info_m.npy,14.0,1.0598664158484563e-13,0.31566357612609863,38.65816986350208,m,-1.153078265031319
instance_0000000063_info_o.npy,13.0,1.531473955453086e-13,0.25977206230163574,189.54492137780022,o,-1.3479507159335433
instance_0000000064_info_m.npy,13.0,8.972953296429709e-14,0.2888505458831787,35.1950524637757,m,-1.2418458669066268
instance_0000000064_info_o.npy,12.0,8.497103930108147e-14,0.2712085247039795,169.66494198921103,o,-1.3048672901356508
instance_0000000065_info_m.npy,14.0,1.9452605211351533e-13,0.31181931495666504,333.7122666660281,m,-1.1653313776553127
instance_0000000065_info_o.npy,14.0,1.5927274729042787e-13,0.295543909072876,247.13479189124752,o,-1.2189378607115495
instance_0000000066_info_m.npy,15.0,1.8540442842252704e-13,0.3316500186920166,302.2501050746128,m,-1.1036750266499025
instance_0000000066_info_o.npy,13.0,1.7297769781171143e-13,0.2838630676269531,224.46688885053476,o,-1.2592633133387519
instance_0000000067_info_m.npy,15.0,1.6587145740753525e-13,0.32213711738586426,126.9186038482666,m,-1.1327779936868763
instance_0000000067_info_o.npy,14.0,2.7352195257200835e-13,0.28845810890197754,247.01153277510375,o,-1.243205406689705
instance_0000000068_info_m.npy,14.0,9.713237573980593e-14,0.3111140727996826,35.154558328534975,m,-1.1675956404871077
